,course_review_id,course_id,rating,user
4051,43808196,761448,4.0,Nicola McGregor
4052,97075722,617796,5.0,Patricia Dodd
4053,95568693,617796,5.0,Lynette
4054,94619542,617796,5.0,Noraima Torres
4055,94256350,617796,5.0,Anonymized User
4056,93630804,617796,4.5,Annisa Nur Fadiah
4057,92977918,617796,5.0,Terri Simmons
4058,92442150,617796,5.0,Camille Sutton
4059,92126022,617796,5.0,Johanna Nkunana Ahmed
4060,90715320,617796,4.5,Jessica Yim
4061,90558494,617796,5.0,Ashley Strickland-Horne
4062,96740452,604696,3.5,MarketingYoung LLP
4063,65165336,604696,4.5,Sonal Magapu
4064,44349656,604696,3.0,Aditichourasiya
4065,24313682,604696,3.0,S. Lee
4066,13397874,604696,4.5,UTHAYAKUMAR NATARAJAN
4067,7934188,604696,5.0,Thomas P
4068,7375872,604696,4.0,Jim Grantham
4069,6617196,604696,2.5,roopesh sahu
4070,5997654,604696,4.0,Stephanie
4071,5685884,604696,4.0,Pakard Bell
4072,96780252,748236,1.0,Tareq Kayed
4073,53389564,748236,5.0,Carlos Colin
4074,46803258,748236,5.0,Brad Greyeyes-Brant
4075,21635848,748236,5.0,John
4076,15639448,748236,5.0,Keith McLeod
4077,8540178,748236,4.0,Bonnie Messick
4078,7700314,748236,3.5,Chris GRAY
4079,6919460,748236,4.0,John Robertson
4080,3672354,748236,5.0,Leul Shewangizaw
4081,3349178,748236,4.5,Ehsan Salarikhaniki
4082,41305692,674622,1.0,Andres Gonzalez
4083,20234662,674622,4.0,Diego Vega
4084,5552256,674622,2.5,Fauster Kofie Agble
4085,4092960,674622,5.0,B K Prabu
4086,3415146,674622,1.0,Michelle
4087,3121778,674622,5.0,Ahmed Taleb
4088,3096462,674622,4.5,Alicia Cabrera
4089,3090632,674622,2.0,Tan Kai Yiing
4090,2057826,674622,5.0,Mark Keane
4091,1002058,674622,4.0,Nadeem Husain
4092,97250450,792074,1.0,Marl Atkins
4093,96097816,792074,5.0,Peter Obafemi
4094,91474368,792074,5.0,Abhimanyu Taneja
4095,89787484,792074,4.0,Lin Matsuda
4096,84557186,792074,4.0,Apphia Williams
4097,83379032,792074,5.0,AhmadAbdo
4098,82634792,792074,5.0,David Shoemaker
4099,81063462,792074,3.0,Lil DizNick
4100,80803996,792074,3.0,Youssef Al-Shehabi
4101,80646928,792074,5.0,Corey Anderson
4102,87871570,651100,5.0,Doaa Guma
4103,86929802,651100,5.0,MD. Sabuj Mia
4104,75174622,651100,4.5,Syed Mohsin Ali Gilani
4105,71093682,651100,2.5,Yuvraj Tamrakar
4106,69891584,651100,3.0,Binbin Huang
4107,63049092,651100,4.0,Samuel Temidayo
4108,61995438,651100,1.0,Samah Abdulghafoor Abdulwadood Alqadasi
4109,58498287,651100,5.0,Loree Lamia
4110,52788830,651100,3.5,Vishal K
4111,51945164,651100,2.5,"WEB Partners Algirdo g. 32a, Kaunas, Lithuania"
4112,89041454,661744,3.0,Manasi Sharma
4113,84264838,661744,5.0,SHIRYN KURMANBAYEVA
4114,71136880,661744,2.0,Jeff McKeon
4115,63415468,661744,1.0,Nehemiah Montague
4116,60970834,661744,5.0,Gabe Chasnoff
4117,60450340,661744,3.5,Dineo
4118,58250977,661744,4.5,Paul Abraham-Attah
4119,54412466,661744,4.0,Softwarekeep
4120,53310466,661744,5.0,Vladimir Alykov
4121,49377806,661744,4.5,Rodney O'Brien
4122,97411610,649056,5.0,Alexandru Postu
4123,96875096,649056,5.0,Michael Hearne
4124,96407542,649056,3.0,Dejan Jankov
4125,96277416,649056,5.0,Ebu altay
4126,94556734,649056,4.0,Vinitha Viswanathan
4127,94016364,649056,3.0,fabiola Calcurian
4128,93721474,649056,5.0,Hoorya Siddiqui
4129,93289884,649056,3.0,Aron G. Katz
4130,92440096,649056,5.0,Augustin Bartholome
4131,91816638,649056,5.0,Debbie Changuion
4132,67194712,696516,3.0,Anwesha Das
4133,30618582,696516,4.0,Ella Fairley
4134,29378014,696516,3.5,Debra Lassen
4135,29362112,696516,4.0,Milan Stark
4136,29300345,696516,3.0,Warren Murray
4137,29238713,696516,5.0,Fred Asbury
4138,27667182,696516,4.0,Richard Gray
4139,18885882,696516,5.0,Lajos Nyirő
4140,16652336,696516,3.5,Gurminder Singh
4141,13586450,696516,2.5,Andrei Cucleschin
4142,97220892,680850,5.0,Saleh
4143,84785672,680850,5.0,Amo Njai
4144,79342764,680850,4.5,Benjamin Uebel
4145,70092472,680850,1.0,NatK
4146,56401152,680850,4.5,Rohan
4147,43756652,680850,4.0,Molly Minckler
4148,42545004,680850,5.0,Juliet Velieu
4149,38459362,680850,3.0,Cara Stein
4150,38144976,680850,4.5,Aris Cardenas
4151,36497844,680850,5.0,Greg Guillet
4152,96097756,709174,5.0,Iryna Synychak
4153,86638824,709174,2.0,Mark Drayton
4154,86113328,709174,5.0,Deone Kalphat Fitzgerald
4155,76517264,709174,4.5,coaching at elevanation
4156,61238960,709174,5.0,Remi Aiyela
4157,60398740,709174,4.0,Daniella Matutes
4158,57882583,709174,4.0,Andrew McNab
4159,57484263,709174,3.0,Kavita Neel
4160,56970402,709174,5.0,Greta G
4161,55126572,709174,5.0,Yasmine Eastwood Eastwood
4162,84066664,820326,5.0,Nino Gogichadze
4163,79510866,820326,4.5,Jemma Walker
4164,78288912,820326,5.0,Marion McParland
4165,63329634,820326,5.0,Ribhav
4166,62940798,820326,1.0,Merriet Walker
4167,37700796,820326,4.0,Touhid Rahman
4168,24440916,820326,1.0,Felix Rumah
4169,20786160,820326,4.0,Creative Communications Services SMS
4170,20443362,820326,5.0,Kiran
4171,19646354,820326,1.0,Colin Helbig
4172,97309728,343528,4.5,Arben Berisha
4173,95270196,343528,3.0,Rusitawaty
4174,94681846,343528,4.5,VineelaB
4175,94497052,343528,4.5,Muhammad U Ramzan
4176,94266456,343528,5.0,Bille Cristiane Temanel
4177,93927252,343528,5.0,Aliya Utenova
4178,93864354,343528,3.5,Anantharamaiah Prabhakar
4179,93844716,343528,2.0,Cynthia Haapanen
4180,93243670,343528,5.0,Andrea Vigueras
4181,93204018,343528,4.5,Harshit Dangwal
4182,54814598,512134,4.5,Borislav Mijovic
4183,49797902,512134,5.0,Shirly Garfunkel
4184,23358454,512134,5.0,Joe Ziger
4185,22846146,512134,3.5,Lisa Wagner
4186,19143106,512134,5.0,Vivian So
4187,18387000,512134,3.5,Leonard Mukono
4188,17894716,512134,5.0,Kristina Khlistun
4189,14826290,512134,3.0,Sarah Zilenovski
4190,12417266,512134,5.0,Mark Dunson
4191,9072586,512134,4.0,David Brand
4192,68180191,47214,4.5,Olushola Ogunniyi
4193,66571358,47214,2.5,Renan Huanca
4194,34549872,47214,3.0,Ankita Agrawal
4195,31594890,47214,3.5,Joe Velez
4196,28592398,47214,4.0,Russell Erni
4197,25134904,47214,2.0,Damian Trelka
4198,19110664,47214,3.5,Immelde Botha
4199,16978778,47214,2.5,Allison
4200,14491920,47214,5.0,Carlos Pacheco
4201,7120736,47214,5.0,Kristiyan Marinov
4202,97403288,101588,5.0,Andrea Johnson
4203,92607016,101588,4.5,Eugene Labuschagne
4204,89582942,101588,3.0,Louisa Lindquist
4205,79722286,101588,1.0,Samkit Mehta
4206,77223550,101588,1.0,Amy Martis
4207,70376810,101588,2.5,Eleonora Bado
4208,70032700,101588,5.0,Virtual Assistant Staffer
4209,69819124,101588,3.0,Blanca De Juan
4210,69519090,101588,5.0,Nikhil Bhushan
4211,68715109,101588,4.5,Leandrea Bascomb
4212,97157878,208456,5.0,Jean Martinez
4213,97041234,208456,5.0,Irvin Katangane
4214,96209962,208456,5.0,Varvara Naumova
4215,95363872,208456,5.0,Germán Villamarin
4216,94979676,208456,5.0,Andrea Parker
4217,94853490,208456,4.5,Fazıl Güler
4218,94211324,208456,3.0,Patricia Lindsey
4219,94207916,208456,3.0,Helge Schmidt
4220,93833534,208456,3.5,Lauren Bennett
4221,93809630,208456,3.5,Rishikesh Doijode
4222,84956376,276084,5.0,Charles Vansickle
4223,75210604,276084,5.0,Riaz Baboo
4224,74040470,276084,1.0,Murad Alam
4225,72126092,276084,4.0,Zukhra Ra
4226,71531274,276084,4.0,Asa Gabrielle Archie
4227,70255386,276084,5.0,Kiran Ravadi
4228,66940418,276084,5.0,Cait Larratt-Smith
4229,64920478,276084,2.0,entertainment
4230,63965642,276084,3.5,Aryasuta Nayottama
4231,49820184,276084,3.0,Prathvi Nath Chourasiya
4232,56392394,446804,5.0,Al Boyd
4233,20317952,446804,4.0,Eakachai Singhacharee
4234,15568940,446804,5.0,Ed Garcia
4235,10069168,446804,5.0,Ali Kashif
4236,9759422,446804,3.0,Yogesh Gupta
4237,7010518,446804,4.5,Al
4238,767456,446804,1.0,Bryan Clayton
4239,630860,446804,5.0,Imran Rana
4240,429864,446804,3.0,Thomas Brooks
4241,418514,446804,5.0,Trey Wallace
4242,87951206,121832,3.0,Nicole Blair
4243,80361450,121832,5.0,John Edmond
4244,74985496,121832,5.0,Tatiana Rozsypalova
4245,63768408,121832,5.0,Eveline Wu
4246,42150564,121832,3.5,Jennifer Capacio-Ton
4247,14478724,121832,5.0,Laurie Pulbrook
4248,14130504,121832,5.0,Natalia Levey
4249,10173856,121832,5.0,Ettienne Vorster
4250,9891924,121832,5.0,Tamra Fakhoorian
4251,3993038,121832,4.5,B L
4252,97057016,276062,4.5,Rohith Ciddu
4253,96162822,276062,5.0,Londekile Dhlamini
4254,95844393,276062,5.0,Jorge Chavez
4255,95548545,276062,3.0,Maree Wilson
4256,95210664,276062,5.0,Mark Bellini
4257,94864188,276062,5.0,Jamie Keller
4258,94036614,276062,5.0,Jon Waters
4259,92301550,276062,4.5,Jhael Merchan Duarte
4260,90341170,276062,5.0,Sahil Dev
4261,90102962,276062,4.5,Mariusz Kozak
4262,96997702,233954,5.0,Mouna El Majdaki
4263,93522486,233954,5.0,Trisha Ellis
4264,92908322,233954,5.0,Gail Colon
4265,91533458,233954,3.5,Madan
4266,86507680,233954,3.0,Latifa Lgdour
4267,77342800,233954,5.0,Aleshia Viljoen
4268,75602314,233954,4.0,Josh Stoneking
4269,70215030,233954,5.0,K S
4270,68558563,233954,5.0,George Moore
4271,67252352,233954,4.0,Alex Anderson
4272,85815642,278192,2.0,William Gross
4273,72713804,278192,4.5,Tugce  Ozcan
4274,71041152,278192,5.0,Moya Ojarigi
4275,49157900,278192,4.5,Sengguruh Nilowardono
4276,35704682,278192,5.0,Sonny Namath
4277,35641832,278192,4.5,Nid Arizmendi
4278,33660328,278192,5.0,Zain Baig
4279,28292936,278192,5.0,Silvia Diniz C. Leão
4280,22010354,278192,4.0,Tomasz Saulewicz
4281,16961176,278192,5.0,Kimberlee Kessler
4282,31963244,156742,3.5,Savanna Franklyn
4283,24273678,156742,4.5,Barbara Leest
4284,22195362,156742,3.5,Jen Brown
4285,15660854,156742,4.5,Edie Tacang
4286,8419398,156742,2.0,Mark G
4287,4629006,156742,5.0,Andrea
4288,522382,156742,2.0,Francisco Suarez
4289,237842,156742,5.0,Janice Salomon
4290,228636,156742,5.0,Scott Souchock
4291,189090,156742,5.0,Eric E Wallace
4292,97195830,293112,1.0,FutureSkill Master
4293,97058940,293112,5.0,Wonny O'miadhach
4294,97023522,293112,4.5,Peter Mungla
4295,97019068,293112,4.5,@Abubakor2
4296,96989660,293112,5.0,Levan Makuakane
4297,96954484,293112,5.0,Babatunde Ayo
4298,96898896,293112,2.5,Renol nide
4299,96696112,293112,4.0,Rayen
4300,96664192,293112,5.0,Hamza Kharricha
4301,95731297,293112,5.0,Mr Blogger
4302,55976056,305990,5.0,Bianca Mason
4303,47443320,305990,3.0,Johnson Chen
4304,27728908,305990,5.0,Abigail Lee
4305,23580859,305990,4.5,Harvey Kushner
4306,15451314,305990,4.0,Mandeep Attri
4307,13350102,305990,0.5,Anonymized User
4308,10907638,305990,2.5,Salma Ahmed Younes Abdelkader Mahmoud
4309,8312978,305990,4.0,Aleema Seadath
4310,6640132,305990,3.5,Paul Kennedy
4311,6385702,305990,5.0,Tom Winand
4312,89891306,302438,4.5,Bob Seshadri
4313,72457500,302438,3.5,Patricia La Duca
4314,63830966,302438,4.0,Kathy Voshell
4315,52366752,302438,5.0,Jürgen Herbstritt
4316,49702022,302438,4.5,Alan Gorevan
4317,46336228,302438,5.0,Tsvi Rozenblith
4318,43503244,302438,4.0,Vanessa Johnson
4319,41943150,302438,4.0,Sharon Tregenza
4320,41315596,302438,5.0,Sienna Marlana
4321,38126420,302438,4.0,Rhonda Robinson
4322,95339830,198568,4.5,Xinyuan Zhu
4323,93173240,198568,5.0,Sabari Sawant
4324,92340316,198568,5.0,Jazeera Aitzhanova
4325,91498296,198568,5.0,Stephanie Aoun
4326,90010664,198568,3.5,Prash Nair
4327,88946346,198568,5.0,Eli Pearlman
4328,83036078,198568,5.0,Robert McGuire
4329,81729498,198568,4.0,Tania Lekhraj
4330,80288280,198568,4.0,A Stall
4331,80222274,198568,4.0,David Gassoway
4332,83508604,467418,4.5,Kathy M Ross
4333,62149166,467418,5.0,Folly Yovodevi
4334,34537530,467418,5.0,Get Big Marketing
4335,12180098,467418,3.5,Emmanuel Pouna
4336,6617642,467418,1.5,Zandra Daphne Apuan
4337,2376568,467418,5.0,Carlos Chacón
4338,1864498,467418,5.0,Rhiannon Walker
4339,1208546,467418,5.0,Shelley Corbin
4340,910994,467418,1.0,J Mc
4341,582826,467418,2.0,RH Raqib
4342,97494586,484606,4.5,Dixit Jaiswal
4343,97492544,484606,2.5,Hugo N
4344,97492394,484606,4.5,Abigail
4345,97491456,484606,5.0,Shira Zafir
4346,97484976,484606,4.0,Julie
4347,97465376,484606,5.0,Andrei Ghervan
4348,97457524,484606,3.0,Husain Ali
4349,97449812,484606,5.0,Emilija Antanaviciute
4350,97447322,484606,3.0,Garret W Guyot
4351,97428074,484606,4.0,Keiner Kenton
4352,80241400,477208,5.0,Ramesh R Varier
4353,49947640,477208,3.5,Niamh Carberry
4354,49178794,477208,4.0,Emily Goulet
4355,48322376,477208,4.0,Christopher Frezza
4356,44639332,477208,5.0,FAIR CG
4357,32554692,477208,5.0,Nader Yehya
4358,24418532,477208,2.0,Elita Racina
4359,22209186,477208,3.0,James Reeve
4360,16881524,477208,3.0,Amanda Pofahl
4361,16008100,477208,3.5,Anonymized User
4362,88637358,480358,2.5,Nirodha Rupasinghe
4363,59481406,480358,1.0,Marie Smit
4364,42454574,480358,3.0,subrata Das Baksi
4365,11425204,480358,2.0,Glenda
4366,7730350,480358,4.0,Daniel Khai
4367,5161188,480358,4.0,Anne Laalo
4368,1891738,480358,3.5,Ahmed Hasan Jarrar
4369,1661958,480358,3.0,Moustafa Ezzat
4370,1401168,480358,5.0,Pongsatorn Jirananthavat
4371,726358,480358,3.0,Abdel-Rahman Fouda
4372,96768788,444228,3.5,Rachel Satow
4373,96171340,444228,5.0,Obaid Bageri
4374,96064072,444228,4.5,Anar Huseynov
4375,95873792,444228,5.0,Apanop Bekhit
4376,95689783,444228,4.0,Radhika Mohanchander
4377,95685641,444228,2.5,Keerthana P2
4378,95016804,444228,5.0,Jeerapat Srisa
4379,94290690,444228,4.5,Debasri Chakrabarti
4380,94016792,444228,5.0,Ananthakrishnan Palinche Mohan
4381,92513318,444228,5.0,Jose Mora
4382,79152742,470854,5.0,S. Young
4383,52185042,470854,5.0,Javion Mosley
4384,48923444,470854,4.5,Francesco Maciariello
4385,45787407,470854,5.0,Ti
4386,41344182,470854,4.5,Vishal Sharma
4387,39144382,470854,4.5,Jason king
4388,33306302,470854,3.0,Yara Bulgaria
4389,31671662,470854,5.0,Anna Matulessy
4390,30626208,470854,5.0,Mike Cooper
4391,29508932,470854,5.0,Josephine Keller
4392,45612565,524852,5.0,Noha Al Sadr
4393,44638302,524852,1.0,Karen Cormie
4394,33554366,524852,4.0,Ibraheem Sartawi
4395,33281204,524852,4.0,Beshoy Boshra Beshay
4396,25851766,524852,5.0,Tatiana Smolin
4397,25761540,524852,4.0,Satishreddy
4398,25480984,524852,5.0,Radhika Budhkar
4399,23332196,524852,4.5,Aghosh Babu
4400,22577400,524852,4.0,Asif Habib
4401,21979034,524852,5.0,Hisham Khan
4402,31853666,422072,1.0,manivannan manikavasagan
4403,3769672,422072,3.0,Michael Wetelainen
4404,777716,422072,3.0,Cody Perkins
4405,339642,422072,3.0,Sandeep Singh
4406,306206,422072,5.0,Jonathon Cook
4407,92910816,1090180,1.0,Tungtham Neam
4408,92617168,1090180,3.5,Mahadevan Narayanan
4409,81029614,1090180,5.0,Samarpan Debnath
4410,80650584,1090180,4.5,Stephen Williams
4411,64435048,1090180,3.0,Marc-donald Oretienne
4412,59983836,1090180,4.0,Charone Williamston
4413,59542946,1090180,5.0,Ace28
4414,54670062,1090180,4.0,Tanor thiendella Niang
4415,53040460,1090180,1.0,Charles QUARTERO
4416,38258296,1090180,3.0,Paul Andrew Righi
4417,93446554,1274874,3.0,Info Ubermensch
4418,82023698,1274874,4.5,Odumosu Oladayo
4419,77012120,1274874,5.0,Max Kaczynski
4420,76525010,1274874,5.0,Kathryn Smith
4421,44949332,1274874,5.0,Penny Beaty
4422,44046660,1274874,3.5,Simon Tidman
4423,43674502,1274874,4.0,Hendaretha Kellerman
4424,43633132,1274874,5.0,Daniel Motes
4425,39618008,1274874,5.0,William Cuva
4426,37675230,1274874,4.0,Vladyslav Yurchenko
4427,94109056,945038,2.0,Patricia Weaver
4428,93484382,945038,3.0,Parviz SHUKUROV
4429,92590098,945038,5.0,V C
4430,91745740,945038,3.5,CloudElite T
4431,89752840,945038,5.0,Sofia Clarke
4432,88126662,945038,5.0,Vishwas BV
4433,86957248,945038,5.0,Isabella Gry Madsen
4434,85249430,945038,5.0,Gini Sachanandani
4435,83496516,945038,5.0,Ashley Youngblood
4436,80652234,945038,5.0,Dorron Blumberg
4437,41566600,887950,3.0,Peter Muntz
4438,38725848,887950,3.5,John Murphy
4439,18643152,887950,5.0,koji imai
4440,14354106,887950,4.0,Janis Friesler
4441,11498452,887950,5.0,Anton D'Abreu
4442,9830540,887950,5.0,Ikiara Kenneth Kirimi
4443,9825042,887950,0.5,Beth Felice
4444,6796112,887950,5.0,Stanislava Yordanova Stoyanova
4445,4270380,887950,4.0,Raymond
4446,2881804,887950,4.5,Ollie
4447,79205236,994812,5.0,Popescu Radu Marin
4448,75928444,994812,2.0,Ihab Majid
4449,75059588,994812,1.0,Laurent Marichal
4450,73523804,994812,3.5,Shkljzim Berisha
4451,71647794,994812,5.0,Hanno Rohe
4452,67555180,994812,5.0,Hassan Barnoussi
4453,66382128,994812,5.0,Mark Dunson
4454,65125762,994812,5.0,Chris Derboven
4455,60611954,994812,3.5,Oscar Francisco Garcia Paz
4456,57055238,994812,5.0,Sarbjit Singh
4457,95846665,1084530,4.0,Agnieszka Mika Ganapathy
4458,90773670,1084530,5.0,Francesco Maugeri
4459,74609376,1084530,5.0,Wassim Dossani
4460,69602398,1084530,4.5,Sample Solutions
4461,65869872,1084530,4.0,Sanjeed Ahmed
4462,50513176,1084530,5.0,Chandani
4463,48540468,1084530,5.0,Ritvik verma
4464,44694130,1084530,3.5,Rebecca Bower
4465,36385716,1084530,5.0,Sandeep Rathod
4466,36185084,1084530,3.0,Anthony Johnson
4467,78576994,1082334,4.5,Anthony Noronha
4468,77424182,1082334,4.0,Harjap Somal
4469,60519664,1082334,4.0,Darryl Castro
4470,56744356,1082334,1.5,Savera Mudassar
4471,52277560,1082334,1.0,Bombo Nassar
4472,49835314,1082334,3.0,Bilal Nakade
4473,49764844,1082334,2.0,Claudia Chong
4474,43590310,1082334,5.0,Christine A.
4475,43534316,1082334,1.0,Fazal Shah
4476,43214484,1082334,3.5,Sanjay Mahto
4477,97458574,1196522,4.5,Iulia Catineanu
4478,97320136,1196522,4.5,Katheryn Jennings
4479,97303334,1196522,5.0,Siobhan v
4480,97150502,1196522,5.0,Zakaria Hosainzada
4481,97075564,1196522,4.0,Sachin Waman Sawant
4482,96877792,1196522,4.0,Thuypt27
4483,96685660,1196522,2.0,Allaa seifen
4484,96519744,1196522,4.0,Nathan Everett
4485,96342584,1196522,5.0,Daniel Bryant
4486,96191662,1196522,5.0,Elena Kovalenko
4487,97414556,1147436,5.0,Arun Kumar S
4488,96953964,1147436,4.0,Valentine Madu
4489,96209550,1147436,5.0,Emerlyn Montierro
4490,94913558,1147436,3.0,Opeyemi Okelana
4491,93907150,1147436,1.0,Parag Mehta
4492,93275652,1147436,4.0,Abhishek K
4493,92998602,1147436,4.5,Asad Ullah
4494,92202918,1147436,5.0,Ahtisham Nadeem
4495,90004572,1147436,5.0,Mark David
4496,89632904,1147436,5.0,Taposh Roy
4497,87777436,1078826,2.0,Ambarish Raj
4498,60211622,1078826,5.0,Obisanya Abiodun
4499,18271082,1078826,5.0,Marsden Burnell
4500,10535164,1078826,2.5,Nathalia Paloschi Lima
4501,9926772,1078826,1.0,Michael Pavlovic
4502,6978542,1078826,1.0,Martin
4503,87953270,950692,5.0,Gwendolyn
4504,76327946,950692,1.0,Erhan Ersan
4505,60785238,950692,1.0,B
4506,51705698,950692,4.5,Ali Al-Dossary
4507,39818140,950692,4.0,Jason Proctor
4508,39233630,950692,4.0,Abdul Mohsin
4509,35138404,950692,3.5,Zung Lian
4510,19373782,950692,3.5,Muhammad Asad
4511,17033998,950692,5.0,Jake Rubin
4512,12886658,950692,5.0,Marouan Loubardi
4513,19646726,992098,3.0,Robert Slider
4514,17501150,992098,5.0,Diego Mejia
4515,16476706,992098,1.0,Sandra
4516,15764924,992098,2.5,Mark Young
4517,11641988,992098,2.5,Ralph Amos
4518,10958948,992098,5.0,Bill Brooks
4519,9837496,992098,3.0,Fireclaw Ukraine
4520,9748248,992098,1.0,Pete Bradley
4521,9681870,992098,4.0,Peter Vasquez
4522,8658906,992098,5.0,Kwame Dandada
4523,61184790,938742,4.5,Ana Garcia Nieto
4524,60984776,938742,4.5,Ashok George
4525,55824256,938742,3.5,Ogungbangbe Samuel
4526,54364224,938742,4.0,Rosekirk
4527,52921452,938742,3.0,Naina Garg
4528,50122284,938742,5.0,jason Ayre
4529,38649634,938742,4.0,Tariq Madyun
4530,35222284,938742,5.0,Jun Labunog
4531,25174552,938742,4.0,Gurkan Karagoz
4532,20533652,938742,4.0,Paul Sartorius
4533,82627438,1246928,3.0,Brian Dowd
4534,76251784,1246928,3.5,Will Scott
4535,60047734,1246928,2.0,Christina Buhler
4536,55114102,1246928,5.0,Liliana montoya
4537,42815980,1246928,4.5,Thomas Glover
4538,37584668,1246928,3.0,Kuo Tong Lee
4539,35772686,1246928,3.0,Andre Scholtz
4540,33511942,1246928,2.0,Jose Aguilar
4541,32964666,1246928,5.0,Hubert DU
4542,30279058,1246928,3.0,Ignacio Delgado-Aristud
4543,97423852,1331661,5.0,Elizabeth Muraguri
4544,97407128,1331661,4.0,bharathi sontem
4545,97359528,1331661,4.5,Shirley Hampton
4546,97323460,1331661,5.0,Ravi Verma
4547,97287728,1331661,3.5,Alen Vaizovic
4548,97280776,1331661,5.0,Gwendolyn
4549,97127522,1331661,5.0,Kesavan Koushek
4550,97125480,1331661,3.0,Kamielah Davids
4551,97093720,1331661,3.5,Autumn Lopez
4552,97032402,1331661,4.5,Ritu Lamba
4553,95319860,1195246,4.0,Gene Waxman
4554,89473090,1195246,5.0,Joseph Kahn
4555,73342976,1195246,4.0,Intermedia Ventures
4556,69354162,1195246,5.0,Soso Anani
4557,66290322,1195246,3.5,Jitendra Shah
4558,37210704,1195246,5.0,Tyler Torcivia
4559,34693376,1195246,5.0,Filipe Lemos
4560,32655594,1195246,4.0,Matej Mavri
4561,20932498,1195246,5.0,Dyego Borges
4562,9382540,1195246,4.0,Charles
4563,97250984,378936,5.0,Anna Begkli
4564,97005574,378936,4.5,Anam Zahra
4565,96992060,378936,4.5,Madara Leimane
4566,96335680,378936,4.5,Eran Yaari
4567,96314984,378936,4.0,Santosh Varma
4568,96186708,378936,5.0,Remy Fernandes
4569,95201750,378936,5.0,Samar karam
4570,95099590,378936,3.5,Ivana Pantazi
4571,94873798,378936,5.0,Aleksan sokolova
4572,94609178,378936,5.0,Monique Saiz
4573,97061254,285332,5.0,Valerie Schein
4574,96688220,285332,3.0,Duy Nguyen Tran
4575,96574928,285332,5.0,Paschorina Mortty
4576,96521628,285332,5.0,KODUA KESSE PRINCE
4577,96509510,285332,4.5,Basweshwar Lonare
4578,96486610,285332,4.0,Ashish Chaturvedi
4579,96467306,285332,3.5,Mahadi Hassan
4580,96170808,285332,4.0,OluwaPelumi Ajibola
4581,95720913,285332,5.0,Ayako Uchiki
4582,95621697,285332,5.0,hailah alarifi
4583,94893724,251168,3.5,Michael Fogarty
4584,93348546,251168,2.0,Paul Francis
4585,89541614,251168,4.5,Ekaterina Ulianova
4586,87636918,251168,4.0,Kumar Ashish Mishra
4587,81106116,251168,4.0,Vivekananda Varma
4588,77212672,251168,3.0,Artemii Savchenko
4589,75687018,251168,5.0,Steve
4590,75628004,251168,4.5,Rodrigo do Nascimento Correia
4591,71022676,251168,5.0,Denguins
4592,70392284,251168,3.5,Ala Khan
4593,97172752,363882,2.5,Chris Morrison
4594,97167090,363882,5.0,Felipe Aldama Giles
4595,96905684,363882,4.0,Raja Raghavendran
4596,96833214,363882,5.0,Christina Maredi
4597,96704610,363882,5.0,Dan Eyman
4598,96655784,363882,5.0,Hataiwan Chantralok
4599,96590296,363882,5.0,Mohamed Rafeeq
4600,96500128,363882,5.0,Jo-Anne Cupido
4601,96496946,363882,5.0,Don OBrien
4602,96436748,363882,4.0,Leow
4603,93693440,431152,2.5,Jass
4604,16266738,431152,4.5,Matt Miller
4605,9575604,431152,0.5,Sean Davis
4606,8380832,431152,4.0,Klaus Altmann
4607,5769928,431152,5.0,Angelika Davey
4608,5356748,431152,4.5,Uday P. Saroj
4609,4700244,431152,5.0,Pradeep Aggarwal
4610,3949572,431152,5.0,Gabriel Gonzales
4611,3336478,431152,5.0,Fettah Ben
4612,1209510,431152,5.0,Terry Ogbemudia Osayawe
4613,93669322,426966,2.5,Mario Zarb
4614,76243312,426966,4.5,Rudi van Heerden
4615,68059133,426966,5.0,Marco Munoz C
4616,66865098,426966,5.0,Warren Papas
4617,43444346,426966,1.0,Jodean Steenkamp
4618,38001954,426966,4.0,Nagaraj Shetty
4619,34293488,426966,3.5,sara henderson
4620,27287966,426966,4.0,Camila Mejía
4621,4143066,426966,2.0,Aalaa Najuib
4622,3965154,426966,3.0,Mike Rocque
4623,85107530,335262,2.0,Success Button
4624,73911246,335262,5.0,Bhargav Nimbark
4625,72073882,335262,2.0,Fragkiskos Kleinakis
4626,70274302,335262,2.0,Dejan Horvat
4627,69574488,335262,1.0,Rodolfo Galvez
4628,69020182,335262,4.5,Antonio Andreu
4629,68857625,335262,4.0,Jordi
4630,62306538,335262,4.0,Danuk Cahya Permana
4631,61145434,335262,1.0,Exequiel Gonzalez
4632,60446338,335262,5.0,Anagha keny
4633,39611706,250010,5.0,Chris Zarza
4634,39010716,250010,3.0,大原 正裕
4635,37764902,250010,4.5,Colin Riordan
4636,36822535,250010,5.0,Zach Tallon
4637,32873124,250010,4.0,Juan Gallego Gomez
4638,31520152,250010,5.0,Carl Finch
4639,15919000,250010,5.0,DL Lieberman
4640,15184272,250010,2.0,Sherna Lee
4641,8806894,250010,3.5,Ahmed Youssef
4642,8313794,250010,4.0,Swapnil Mishra
4643,96594026,370302,3.5,Freddy Orellana
4644,56426746,370302,4.0,Harold Mathias
4645,45751621,370302,5.0,Eyal Adri
4646,44463118,370302,4.0,Janicy@Yahoo.Com
4647,43754134,370302,4.0,Manfred Langen
4648,39374336,370302,5.0,Sandy Anzaldua
4649,37975756,370302,3.5,Suresh Loyal
4650,34654806,370302,5.0,Emmanuel Garcia
